Ad ID,Car Name,Make,Model,Year,KM's driven,Price,Fuel,Registration city,Car documents,Assembly,Transmission,Condition,Seller Location,Description,Car Features
1080776643,cultus vxr 2018,Suzuki,Cultus VXR,2018,110000,2200000,Petrol,Lahore,Original,Local,Manual,Used,"Shah Hussain Road, Gujrat",Total genuine seal by seal. . . Minor touching for frash look.,"Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Power Locks, Power Windows, Rear AC Vents, Rear speakers, USB and Auxillary Cable"
1080717094,City 2001 Manual 1300cc,Honda,City IDSI,2001,98000,850000,Petrol,Karachi,Original,Local,Manual,Used,"Airport, Karachi","Honda City Exi Manual
Own engine
AC working
Inside genuine outside shower
Perfect working condition car for daily use
complete documents",Air Conditioning
1080475957,santro 2006Rs846000/0/3/4/8/4/4/8/0/8/5/0///,Hyundai,Santro,2006,75500,846000,Petrol,Faisalabad,Original,Local,Manual,Used,"Mane Bypass, Samundri",Book file jenion//0/3/0/0/7/6/9/2/6/4/0///Baio metriq moqey py,"Alloy Rims, AM/FM Radio, CD Player, Cool Box, Front Speakers, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Steering, Rear AC Vents, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080773487,suzuki swift 2018,Suzuki,Swift,2018,48500,2600000,Petrol,Islamabad,Original,Local,Manual,Used,"Mingora, Swat","Suzuki swift 2018 
Driver side Fender sprayed 
all genuine condition 
just start and drive.","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, DVD Player, Front Speakers, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080805875,xli croolla,Toyota,Corolla XLI,2013,100000,3000000,Petrol,Lahore,Original,Imported,Manual,Used,"Police Foundation Housing Society, Islamabad",xli crolla,DVD Player
1080838110,"carolla xli model 2009,Registered 2010,Exchange possible small car.",Toyota,Corolla XLI,2009,123456,1900000,Petrol,Lahore,Original,Local,Manual,Used,"PIA Colony, Rawalpindi","car in good condition,inner jenion outer only shower. Ac is working. engine is good,
front suspension is new. clutch box is new. 
contact","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Rear speakers, Rear Camera"
1080869610,Toyota Corolla Xli Manual 1.3 Auto 2014/2015,Toyota,Corolla XLI,2014,80000,2750000,Petrol,Lahore,Original,Local,Manual,Used,"Walton Road, Lahore","Toyota Corolla Xli Manual 
Model 2014
Registered 2015
Registration City Lahore
Automatic Transmission
Chill AC And Heater
MP3 Player
FM/AM Radio
1st Owner Car
Just Like a Brand New 
Not Any Single Scratch
Home Used Car
Just Buy And Drive
Alloy Rims Tyres
Mint Condition
Emaculate Condition
Innner Total Genuine 
Outer Roof, Pillars, Hatch Geniune 
Fully Well Maintained Car
Check The Car 1st Then Decide
Price Is Almost Final
Documents Original
Biomatric Available
No Work Requrired
Family Used Car
Good Condition Car
Engine Suspension OK
Just Buy And Drive
For More Information Contact On The Number In Profile","ABS, Air Conditioning, Alloy Rims, AM/FM Radio, Front Speakers, Front Camera, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Steering Switches, USB and Auxillary Cable"
1080536677,Toyota corolla xli 2011,Toyota,Corolla XLI,2011,200000,2250000,Petrol,Islamabad,Original,Imported,Manual,Used,"Academy Town, Peshawar",Toyota corolla 2011 model 2 pese spry good condition,"Air Bags, Air Conditioning, Alloy Rims, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080780099,AGS wagon R,Suzuki,Wagon R,2022,24000,3200000,Petrol,Lahore,Original,Local,Automatic,Used,"Citi Housing - Phase 1, Gujranwala",bumper to bumper total genuine. . .,"ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Mirrors, Power Steering, Power Windows"
1080832874,Wagon R VXL for sale,Suzuki,Wagon R,2019,75000,2350000,Petrol,Lahore,Original,Local,Manual,Used,"Johar Town, Lahore",sukuki wagon r 3rd honour all the way home use personal use from 1st honour till today bumper painted all original car token tax paid lifetime non accident car Contact One peice touch Pillars  chasee roof Genuine,"Air Conditioning, Alloy Rims, CD Player, Cassette Player, Front Speakers, Power Locks, Power Steering, Rear speakers, USB and Auxillary Cable"
1079115532,Cultus vxr,Suzuki,Cultus VXR,2014,78000,1480000,Petrol,Lahore,Original,Local,Manual,Used,"G-5, Islamabad","cultus vxr
2014 model
body 9.5/10
engine 10/10
New tyre installed 
just buy & drive
location g 5/ or bariimam islamabad","Air Conditioning, AM/FM Radio, CD Player, DVD Player, Steering Switches, USB and Auxillary Cable"
1080825126,cultas VXR,Suzuki,Cultus VXR,2008,80000,925000,Petrol,Karachi,Original,Local,Manual,Used,"Malir, Karachi",I am selling cultas have all the documents and selling in 9.75 lac interested people dm or Whatsapp me on,"Air Conditioning, Alloy Rims"
1080516180,Dihatsu Trios kid,Daihatsu,Terios Kid,2016,120000,2100000,Petrol,Lahore,Original,Imported,Automatic,Used,"Abbasia Town, Rahimyar Khan","Govt. Officer Car 2009 Model, 18-December-2014 Import Date, 28-March-2016 Registered in Pakistan, Inside out fully original, Complete original file is available, Token tax paid for life, Brand new tires installed, Never been into any accident, Engine is in very good condition, No mechanical work is required, brand new interior,brand new radiator installed of 1300cc double pipe, Suspension 100%, Breaks Leather drum disc 100%, Turbo working 100%,boots knee joints 100%,Gearbox100%,Car Price is almost around 25 but due to shifting in abroad selling at low price.","ABS, Air Bags, Air Conditioning, AM/FM Radio, Climate Control, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, USB and Auxillary Cable"
1080860374,condition 10/10,Daihatsu,Cuore,2003,60000,580000,Petrol,Karachi,Original,Local,Manual,Used,"Saeedabad, Karachi",condition 10 by 10 Ac on with alarm one had use no olx msg no falto time pas zero,"Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cool Box, Power Windows, Rear speakers, USB and Auxillary Cable"
1080338882,wagnor VXL,Suzuki,Wagon R,2020,57000,2650000,Petrol,Sargodha,Original,Local,Manual,Used,"University Road, Sargodha",A one car famliy used car,Power Windows
1080707309,Honda City 2007,Honda,City IDSI,2007,123000,1755000,Petrol,Sindh,Original,Local,Manual,Used,"Manchinabad Road, Bahawalnagar","Need 7 seater Car ( exchange possible with Faw Sirius , Toyota Avanza , Daihatsu Terios )

One piece touching all Genuine. Smart card available biometrics in 5minutes","Air Conditioning, AM/FM Radio, Front Speakers, Immobilizer Key, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080279208,x mamoral,Daihatsu,Mira,2012,82000,2125000,Petrol,Karachi,Original,Imported,Automatic,Used,"PECHS, Karachi",new car only bayaing gah,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, DVD Player, Front Speakers, Heated Seats, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, Steering Switches, USB and Auxillary Cable"
1080584250,mira 2006 original total,Daihatsu,Mira,2006,99000,1550000,Petrol,Karachi,Original,Imported,Manual,Used,"Lahore - Sheikhupura - Faisalabad Road, Sheikhüpura",for next new model car,"ABS, Air Bags, Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Power Locks, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080883393,Honda civic reborn for sale,Honda,Civic Oriel,2006,135000,2300000,Petrol,Lahore,Original,Local,Manual,Used,"PAF Road, Mianwali","Model
Honda civic reborn 
 Manual 2006
Chat bonut diggi genuine doors pe halki touching he 
Looke vise VIP car 
Mechanical 100% ok 
Average 17-18 km gurnteed
All documents clear number Lahore 
Only serious buyers rabta Kren","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Heated Seats, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080155770,Grande,Toyota,Altis Grande,2015,200000,4150000,Petrol,Islamabad,Original,Local,Automatic,Used,"Abid Majeed Road, Rawalpindi","50%shawer Peter ac working 
Just buy and drive","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Power Locks, Power Mirrors, Power Steering, Power Windows, Sun Roof, USB and Auxillary Cable"
1080804109,Honda City 2016,Honda,City IVTEC,2016,151000,3400000,Petrol,Islamabad,Original,Local,Manual,Used,"I-10/3, Islamabad","Honda City 2016 ,
Bumper to Bumper Orignal, 
Own my Name , 
Islamabad registration  ,  
Android Panel and Back camera Insatalled . Good Quality Back door Speaker Installed
100% Family Car , 
Leather Seat Covers , AC , Heater & each and every thing in Working Condition. 
Token tax up to date. Neat and Clean Interior , 
Really good Avergae In City as well as on Long. 
Well maintain Car, Urgent Sale on first good offer
Only Serious Buyer Please contact me","ABS, Air Conditioning, Front Speakers, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera"
1080314353,Honda Civic Oriel 1.8 i-VTEC CVT 2017,Honda,Civic Oriel,2017,148000,4850000,Petrol,Islamabad,Original,Local,Automatic,Used,"Bahria Town, Islamabad","Honda Civic Oriel 1.8 i-VTEC CVT 2017

Original Book is available. 

 Original return file is available. 

 Never been into any accident. 

All token taxes are paid to date. 

2 Keys, 

First Owner","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Cool Box, Cruise Control, Climate Control, Front Speakers, Front Camera, Heated Seats, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear Seat Entertainment, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
1080853926,cuore for sale total file photo copy,Daihatsu,Cuore,2010,123456,550000,Petrol,Karachi,Duplicate,Local,Manual,Used,"100 Quarters, Karachi","cuore for sale 
duplicate document
hr chez ok hai
owner nic
0/3/1/1/0/0/2/6/8/1/8 whatsup.","Air Conditioning, Alloy Rims, CD Player, Cassette Player, DVD Player, Front Speakers"
1080647560,Suzuki wagon r vxl,Suzuki,Wagon R,2017,89000,1890000,Petrol,Lahore,Original,Local,Manual,Used,"Mailsi - Vehari Road, Vehari","Suzuki wagon r vxl
neat nd clean
documents complete
after market alloy rim
total genion
only 1,2 piece little bit spray due to scratches 
non accidental
seal to seal Genion","Air Bags, Air Conditioning, Alloy Rims"
1080727101,Corolla Altis 1.8,Toyota,Corrolla Altis,2006,95000,1780000,Petrol,Karachi,Original,Local,Automatic,Used,"Jinnah Town, Quetta","Corolla Altis 1.8 
ziczac gear
shower for fresh look
AC and Heater working
No work required","ABS, Air Bags, Air Conditioning, Alloy Rims"
1078284509,Suzuki Baleno JXR,Suzuki,Baleno,2004,237000,960000,Petrol,Islamabad,Original,Local,Manual,Used,"G-7, Islamabad","Suzuki Baleno 2004 outer spray inner jenioun no major accident, LCD back camera A. C, Heater on tyre 80% family use car need to sale the car urgently","Front Speakers, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1079208574,Daihatsu Hijet 2008/2015 automatic,Daihatsu,Hijet,2008,1000,1250000,Petrol,Karachi,Original,Imported,Automatic,Used,"Firdos Colony, Karachi","all doucoments clear 
tax clear 
cplc clear. 
engine ok 
a. c on working conditi⁵on
new seats 
new dry bettery install
power staring","Air Conditioning, AM/FM Radio, Front Speakers, Power Steering"
1080850178,ASLAM SHAH,Suzuki,Alto,2022,40000,2225000,Petrol,Karachi,Original,Local,Manual,Used,"DHA Defence, Karachi",ALTO VX SEAT COVERS MATS LCD BACK CAMERA,"Air Conditioning, Rear Camera"
1080857103,Suzuki Alto 2021/22,Suzuki,Alto,2021,30000,2315000,Petrol,Karachi,Original,Local,Manual,Used,"Safoora Goth, Karachi",100% original. Original documents available. Totally driven on petrol. As good as brand new car. Never got into accident. Original book of this car is available. Will be sold to nearest offer. Engine in pristine condition. Three minor piece touch-up. Average 22 in city. Looking to sell the car urgently.,"ABS, Air Bags, Air Conditioning, AM/FM Radio, Front Speakers, Power Locks, Rear speakers"
1079109455,Daihatsu move,Daihatsu,Move,2013,69000,2450000,Petrol,Lahore,Original,Imported,Automatic,Used,"PCSIR Society Phase 2, Lahore","Daihatsu Move Custom RS ( Turbo ). 

Model 2013,  Reg 2016. ( RZ IMPORT ). 
Millage 69,000 km Driven. 
Colour : pearl black. 

* Push Start, Leather staring, Climate control, Key less Go. 
* Hid's low & High beam. 
* Hollow Alloys with brand new radial tyres. 
* Roof ill lights. 
* Traction control. 
* Radar. 
* Eco idle. 
* RPM merter. 
* Red stitched Leather Sraring and seat height adjuster. 
* HDD DVD with Orignal rear camera. 
* Sunshades with lights at both sides,rear roof lights. 
* Rear seat base and take adjustable. 
* Side opening Rear door. 
* Orignal Alloys, Body Kit, Fog lights ,

 Hid's, Retract mirrors with indicators, Rear crystal lightys, Rear spoiler with LED, Rear wiper with water dispenser, Rear bumper reflecting lights,sunshades opening lights,front & rear roof lights. 

* IF GIVEN NUMBER NOT REACHABLE,PLZ CONTACT WHATS   APP(View phone number) / (View phone number) OR LEAVE TXT. 
RIDEZ ZONE. 
Timings 10:30am to 6:30 pm. 
Monday to Saturday .","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, Climate Control, DVD Player, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear speakers, Rear Camera, USB and Auxillary Cable"
1080419572,Daihatsu Hijet 2015 Model for Sale in Reasonable Price,Daihatsu,Hijet,2015,100000,1270000,Petrol,Karachi,Original,Local,Automatic,Used,"Karachi, Sindh","all doucoments clear 
tax clear 
cplc clear. 
engine ok 
a. c on working condition
new seats 
new dry bettery install
power staring
2008/2015 model 
demand 1,270,000/-","Air Conditioning, Power Mirrors, Power Steering, Power Windows"
1080701555,Hyundai Santro Plus 2001,Hyundai,Santro,2001,100000,630000,Petrol,Karachi,Original,Imported,Manual,Used,"Bagh-e-Korangi, Karachi","I am selling my Hyundai Santro Plus 2001. 
Power Steering. 
Power Window. 
Centre Locking. (extra new remote). 
Petrol Driving. 
Smooth Driving. 
AC Working. 
LED Installed. 
Alloy Rim. 
Back Camera.","Alloy Rims, Power Steering, Rear Camera"
1080363690,Suzuki Wagon R AGS 2022,Suzuki,Wagon R,2022,10000,3000000,Petrol,Islamabad,Original,Local,Automatic,Used,"University Town, Peshawar","*Suzuki Wagon R AGS  2022
* Demand  3,000,000
*ModeL 2022
*Neat & Clean 
*Very smooth and comfortable drive
*1000 KM's Driven
*Registration Islamabad
*Just Buy And Drive
 *All Doucuments Complete
*Only serious buyers Contact us :
0/3/0/0/5/8/5/5/9/9/9",Air Conditioning
1080540633,Santro Executive GV 06,Hyundai,Santro,2006,152222,930000,CNG,Islamabad,Original,Local,Manual,Used,"B-17, Islamabad","Hyundai Santro GV Executive
Islamabad Registered,
Model 2006,
Power  transmission,
Power Windows
Life time token paid,
CNG,AC ,LED,alloy rims and central locking system installed
All sensors and electric  perfectly working,
Very good petrol average,
Car in excellent condition
Outer showered for fresh look,
No work required, just buy and drive
contact:o3oo95515o2
Location:Wah Cantt","Alloy Rims, AM/FM Radio, CD Player, Front Speakers, Front Camera, Keyless Entry, Power Locks, Power Steering, Power Windows, Rear speakers, Steering Switches"
1076141188,suzuki wagon r vxl,Suzuki,Wagon R,2015,136000,1825000,Petrol,Multan,Original,Local,Manual,Used,"Multan, Punjab","its dctr used car
roof bonet diggi genuine
biomatric available
perfect drive 
good condition 
engin suspenssion 10/10
chill a. c
only serious buyrs contact only call.","Air Conditioning, AM/FM Radio, CD Player, Front Speakers, Immobilizer Key, Keyless Entry, Power Locks, Power Steering, Power Windows, USB and Auxillary Cable"
1080479562,Honda Civic 17/18 Oriel UG,Honda,Civic Oriel,2017,69000,4700000,Petrol,Sindh,Original,Local,Automatic,Used,"Khalid Bin Walid Road, Karachi","Honda Civic 2017 End Model 2018 registered
Full genuine bumper to bumper neat and clean car
no work required
everything is in perfect condition","ABS, Air Bags, Air Conditioning, Alloy Rims, AM/FM Radio, CD Player, Cruise Control, Climate Control, DVD Player, Front Speakers, Front Camera, Immobilizer Key, Keyless Entry, Navigation System, Power Locks, Power Mirrors, Power Steering, Power Windows, Rear AC Vents, Rear speakers, Rear Camera, Sun Roof, Steering Switches, USB and Auxillary Cable"
